1233,   -634.8142092
1234,   -634.8640174
1235,   -634.9138119
1236,   -634.9635928
1237,   -635.0133601
1238,   -635.0631139
1239,   -635.1128542
1240,   -635.1625811
1241,   -635.2116114
1242,   -635.2602984
1243,   -635.3089720
1244,   -635.3576323
1245,   -635.4062793
1246,   -635.4549130
1247,   -635.5035334
1248,   -635.5521407
1249,   -635.6007348
1250,   -635.6493158
1251,   -635.6978838
1252,   -635.7464387
1253,   -635.7944404
1254,   -635.8419719
1255,   -635.8894902
1256,   -635.9369956
1257,   -635.9844879
1258,   -636.0319673
1259,   -636.0794338
1260,   -636.1268875
1261,   -636.1743284
1262,   -636.2217565
1263,   -636.2691720
1264,   -636.3165748
1265,   -636.3639650
1266,   -636.4103908
1267,   -636.4567726
1268,   -636.5031416
1269,   -636.5494979
1270,   -636.5958417
1271,   -636.6421728
1272,   -636.6884914
1273,   -636.7347975
1274,   -636.7810913
1275,   -636.8273727
1276,   -636.8736418
1277,   -636.9198986
1278,   -636.9661433
1279,   -637.0119925
1280,   -637.0572394
1281,   -637.1024740
1282,   -637.1476962
1283,   -637.1929062
1284,   -637.2381039
1285,   -637.2832896
1286,   -637.3284631
1287,   -637.3736246
1288,   -637.4187742
1289,   -637.4639119
1290,   -637.5090377
1291,   -637.5541518
1292,   -637.5984166
1293,   -637.6425523
1294,   -637.6866760
1295,   -637.7307877
1296,   -637.7748874
1297,   -637.8189753
1298,   -637.8630513
1299,   -637.9071157
1300,   -637.9511684
1301,   -637.9952095
1302,   -638.0387855
1303,   -638.0818810
1304,   -638.1249645
1305,   -638.1680360
1306,   -638.2110956
1307,   -638.2541434
1308,   -638.2971795
1309,   -638.3402039
1310,   -638.3832168
1311,   -638.4262181
1312,   -638.4683950
1313,   -638.5104838
1314,   -638.5525605
1315,   -638.5946253
1316,   -638.6366782
1317,   -638.6787194
1318,   -638.7207488
1319,   -638.7627666
1320,   -638.8047728
1321,   -638.8467675
1322,   -638.8887507
1323,   -638.9307227
1324,   -638.9725808
1325,   -639.0136499
1326,   -639.0547071
1327,   -639.0957526
1328,   -639.1367865
1329,   -639.1778088
1330,   -639.2188197
1331,   -639.2598191
1332,   -639.3008073
1333,   -639.3417842
1334,   -639.3827499
1335,   -639.4237046
1336,   -639.4646483
1337,   -639.5055811
1338,   -639.5463058
1339,   -639.5863400
1340,   -639.6263628
1341,   -639.6663744
1342,   -639.7063749
1343,   -639.7463642
1344,   -639.7863426
1345,   -639.8263100
1346,   -639.8662666
1347,   -639.9062125
1348,   -639.9461477
1349,   -639.9860724
1350,   -640.0259866
